recovery_url_id,competitor_authority_id,canonical_site,scope_policy,source_url_raw,attempt1_url_id,computed_canonical_url,final_url,discovery_source,discovery_parent_url,access_route,terminal_status,target_http_status,robots_decision,browser_rendered,page_evidence_id,error_class,error_detail,captured_at_utc,notes
R9-S07U000991,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82,S07U000991,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000992,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D1%8C,S07U000992,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D1%8C,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D1%8C,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000993,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%BD%D0%B0%D0%B7,S07U000993,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%BD%D0%B0%D0%B7,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%BD%D0%B0%D0%B7,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D0%BD%D0%B0%D0%B7,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000994,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0,S07U000994,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%B5%D1%86%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000995,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D0%BD%D1%81%D0%BE%D1%80,S07U000995,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D0%BD%D1%81%D0%BE%D1%80,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D0%BD%D1%81%D0%BE%D1%80,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D0%BD%D1%81%D0%BE%D1%80,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000996,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D1%80%D1%82,S07U000996,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D1%80%D1%82,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D1%80%D1%82,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D0%BF%D0%BE%D1%80%D1%82,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000997,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0,S07U000997,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000998,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%BE%D0%BA,S07U000998,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%BE%D0%BA,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%BE%D0%BA,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%80%D0%BE%D0%BA,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U000999,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%81%D1%83%D0%B4%D0%B0,S07U000999,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%81%D1%83%D0%B4%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%81%D1%83%D0%B4%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%81%D1%83%D0%B4%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001000,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0,S07U001000,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001001,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B5%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D0%BD%D0%B8%D0%BA,S07U001001,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B5%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D0%BD%D0%B8%D0%BA,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B5%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D0%BD%D0%B8%D0%BA,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B5%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D0%BD%D0%B8%D0%BA,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001002,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%8D%D1%82%D0%BA%D0%B0,S07U001002,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%8D%D1%82%D0%BA%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%8D%D1%82%D0%BA%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%8D%D1%82%D0%BA%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001003,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BD%D0%B0,S07U001003,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BD%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BD%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BD%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001004,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD%D1%8C,S07U001004,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD%D1%8C,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD%D1%8C,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD%D1%8C,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001005,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D0%BF%D0%B5%D0%BD%D0%B4%D0%B8%D1%8F,S07U001005,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D0%BF%D0%B5%D0%BD%D0%B4%D0%B8%D1%8F,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D0%BF%D0%B5%D0%BD%D0%B4%D0%B8%D1%8F,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D0%BF%D0%B5%D0%BD%D0%B4%D0%B8%D1%8F,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001006,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D1%85,S07U001006,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D1%85,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D1%85,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%B8%D1%85,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001007,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C,S07U001007,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
R9-S07U001008,S07A010,kartaslov.ru,EVIDENCE_ANCHORED_RELEVANT_SUBTREE,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B0,S07U001008,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B0,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B0,ATTEMPT1_LEDGER,https://kartaslov.ru/%D0%B0%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8-%D0%BA-%D1%81%D0%BB%D0%BE%D0%B2%D1%83/%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B0,codex_in_app_browser,EXCLUDED_OUT_OF_SCOPE,NOT_COLLECTED,NOT_EVALUATED,false,,,,2026-09-17T10:06:35.7253053Z,UNRELATED_SITE_BRANCH
