normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	seed_ids	run_orders	provider_request_ids	observed_count_values	implicit_duplicate_group_id	notes
NP03491	где находится оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1483""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""201""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03493	молот тора оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1485""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03494	нити обереги на запястье	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1486""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03495	оберег глубин каламити	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1487""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03496	домовой оберег дома	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1488""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03497	башкирские обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1489""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03501	таро обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1493""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03502	сильные обереги от сглаза и порчи	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1494""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""200""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03504	оберег очищения	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1496""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""199""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03505	славянский оберег от сглаза	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1497""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""199""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03506	славянские обереги для мужчин по дате	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1498""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""199""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03508	dj ferriza оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1500""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""198""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03509	ведьмина изба оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1501""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""198""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03511	обереги защитники	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1503""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""198""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03513	оберег от сглаза у тюрков сканворд	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1505""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""198""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03514	пасха оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1506""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""197""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03515	на какой руке носят браслеты обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1507""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""197""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03516	оберег топор	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1508""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""197""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03519	неперебиваемый оберег семь крестов и неперебиваемый	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1511""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""197""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03521	лента оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1513""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""196""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03523	короткие обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1515""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""196""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03524	оберег успеха	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1516""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""196""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03526	оберег рог	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1518""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""196""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03527	нательный оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1519""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""196""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03528	кукла оберег подорожница	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1520""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""195""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03529	оберег ударение в слове	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1521""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""195""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03532	гбу оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1524""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""195""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03533	повязка оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1525""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""195""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03534	степанова заговор оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1526""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""195""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03535	господи обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1527""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03536	оберег для защиты семьи и дома	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1528""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03537	камень оберег для водолея женщины	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1529""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03538	тату оберег на руках	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1530""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03539	обереги примеры	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1531""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03540	оберег ростов	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1532""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03541	наша с тобой любовь наш оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1533""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""194""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03542	оберег против	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1534""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""193""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03543	кукла оберег россия	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1535""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""193""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03544	оберег сказки	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1536""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""193""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03545	обереги викингов	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1537""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""193""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03546	ханты обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1538""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""192""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03547	камень оберег для рыбы женщины	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1539""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""192""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03549	оберег серафима саровского	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1541""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""192""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03550	черный камень оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1542""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""192""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03551	рабочий оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1543""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""192""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP03552	броши обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|1544""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""192""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
