normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	seed_ids	run_orders	provider_request_ids	observed_count_values	implicit_duplicate_group_id	notes
NP03974	когда делать оберег из рябины	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1966""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""143""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03975	чертог медведя оберег	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1967""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""143""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03976	оберег метла	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1968""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""142""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03978	оберег от коллег	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1970""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""142""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03980	обереги от врагов злых людей	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1972""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""142""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03985	оберег от мудаков	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1977""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""142""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03987	оберег иди на	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1979""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""141""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03990	купить оберег подвеску	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1982""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""141""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03994	оберегу твою душу	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1986""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""140""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03995	оберег раса	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1987""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""140""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03997	тату оберег для мужчин славянские	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1989""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""140""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP03999	оберег лебедя	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1991""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""140""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04001	как сделать домашний оберег	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1993""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04002	чем оберегает талисман	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1994""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04003	оберег для солдата на войне	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1995""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04004	оберег 925	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1996""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04005	слав оберег	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1997""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04006	оберег коса	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1998""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04007	осенний оберег	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|1999""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""139""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04008	как заговаривать обереги	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R002|results|2000""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""138""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04015	амулет это	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	5	"[""R002|associations|0019"",""R005|associations|0015"",""R056|associations|0017"",""R058|associations|0010"",""R068|associations|0015""]"	"[""S002"",""S005"",""Q008"",""Q010"",""U001""]"	"[""2"",""5"",""56"",""58"",""68""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0"",""wordstat-9abdd468-6be0-4488-87b0-1ef4e0c00eec"",""wordstat-7c93faaa-4e04-4aa9-a1e7-48adcf84e7d8"",""wordstat-b97c3933-0ff9-41b4-9837-0694f0afdbc4"",""wordstat-3515351f-1a9b-426b-91c2-860e7b3d8185""]"	"[""2849""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04017	золотой талисман	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0003""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""38653""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04020	талисман кота	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0006""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""35272""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04029	талисман серии	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0015""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""30934""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04035	талисман ижевск	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0021""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""17260""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04038	талисман 2025	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0024""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""15751""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04049	где талисман	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0035""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""12469""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04052	талисман г	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0038""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""11461""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04054	лучший талисман	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0040""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""11226""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04060	талисман 2025 г	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0046""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""10560""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04062	ринг талисманы	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0048""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""10124""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04066	купить талисман	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0052""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""9260""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04067	какие талисманы леди	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0053""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""9236""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04077	талисман качества	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0063""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""8136""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04080	женщина талисман	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0066""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""7857""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04081	в качестве талисмана лучше	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0067""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""7854""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04086	талисман отзывы	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0072""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""7489""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04090	талисман 2	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0076""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""7099""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
NP04096	талисман любви	KEEP_CANDIDATE	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_MATERIAL_CONTRADICTORY_CONTEXT_AT_SANITATION_STAGE	1	"[""R003|results|0082""]"	"[""S003""]"	"[""3""]"	"[""wordstat-7fa06c3d-a03c-4daa-a1ab-a33c7583d2e6""]"	"[""6369""]"		Corrected Step03B current authority; retained for later governed intent/SERP analysis.
