normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	evidence_basis	notes
NP17455	знаки зодиака совместимые с весами женщинами	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0581""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17456	второе знака зодиака весов	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0582""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17457	второй знак зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0583""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17459	краткая характеристика весов знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0585""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17460	фото девушки знака зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0586""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17461	весы знак зодиака 20 октября	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0587""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17462	гороскоп для лучших знаков зодиака весы	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0588""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17463	интересное о знаке зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0589""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17464	интересные факты о весах знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0590""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17465	весы знак зодиака апрель	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0591""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17466	по знаку зодиака весы девушки парни	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0592""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17467	стык знаков зодиака весы скорпион	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	2	"[""R039|results|0593"",""R047|results|0600""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17468	знак зодиака между девой и весами	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	2	"[""R039|results|0594"",""R041|results|0720""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17469	весы знак зодиака перевод на английский	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0595""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17470	весы знак зодиака планета покровитель	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0596""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17471	весы знак зодиака прикольные	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0597""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17472	весы знак зодиака натуральные камни какие	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0598""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17473	самый подходящий знак зодиака для весов	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0599""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17474	сколько людей со знаком зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0600""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17475	весы знак зодиака гороскоп на сегодня женщина	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0601""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17476	какая сила знака зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0602""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17477	знаки зодиака не любящие весов	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0603""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17478	изображение знака зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0604""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17479	совместим весы с другими знаками зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0605""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17480	факты о весах знак зодиака женщина	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0606""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17481	знак зодиака весы таблица	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0607""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17482	гороскоп для самых лучших знаков зодиака весы	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0608""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17483	имена под знак зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0609""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17484	про весы знак зодиака женщина	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0610""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17485	бывает знак зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0611""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17486	с какими знаками зодиака дружат весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0612""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17487	знак зодиака весы как выглядит символ	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0613""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17488	23 сентября знак зодиака женщина весы	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0614""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17489	весы самый ужасный знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0615""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17490	весы какой знак зодиака огненный	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R039|results|0616""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17491	страшные тайны знака зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0617""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17492	знак зодиака весы дети мальчики	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0618""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17493	хороший ли знак зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0619""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17494	кольцо с камнем знака зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0620""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17495	весы знак зодиака форум	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0621""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17496	как понять знак зодиака весы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0622""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17497	весы это земной знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0623""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17498	известные люди весы по знаку зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0624""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP17499	весы знак зодиака 21 октября	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R039|results|0625""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
