normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	evidence_basis	notes
NP17709	февраль знаки зодиака водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0038""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17710	водолей знак зодиака в отношениях	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0039""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17711	водолей самый знак зодиака	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0040""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17712	знаки зодиака совместимость в любви водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0041""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17713	водолей с другими знаками зодиака	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0043""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17714	совместимость знаков зодиака рак и водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0044"",""R045|results|0069""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17715	знаки зодиака по годам водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0045""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17716	знак зодиака овен и водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	2	"[""R040|results|0046"",""R043|results|0050""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17717	совместимость знаков зодиака телец и водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0047"",""R048|results|0050""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17718	какой знак зодиака водолей мужчина	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0048""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17719	водолей совместимость с другими знаками зодиака	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0049""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17720	какой знак зодиака подходит водолею женщине	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0050""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17721	про знак зодиака водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0051""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17722	водолей кто подходит по знаку зодиака	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0052""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17723	знак зодиака водолей человек	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0053""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17724	знак зодиака водолей даты рождения	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0054""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17725	водолей мужчина подходящие знаки зодиака	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0055""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17726	водолей знак зодиака 2026	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0057""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17727	водолей знак зодиака мужчина гороскоп	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0058""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17728	совместимость знаков зодиака рыбы и водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0059"",""R046|results|0082""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17729	январь знаки зодиака водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0060""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17730	водолей знак зодиака женщина гороскоп	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0061""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17731	совместимость знаков зодиака водолей и овен	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0062"",""R043|results|0063""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17732	водолей знак зодиака характер	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0063""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17733	водолей описание знака зодиака	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0064""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17734	совместимость знаков зодиака козерог и водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0065"",""R042|results|0060""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17735	камень по знаку зодиака водолей рождения	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0066""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17736	водолей знак зодиака женщина в любви	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0068""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17737	гороскоп совместимости знаков зодиака водолей водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0069""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17738	персонажи знак зодиака водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_MEDIA	EXPLICIT_BOOK_FILM_SERIES_MUSIC_OR_MEDIA_ACTION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0070""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17739	совместимость знаков зодиака водолей мужчина лев	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0071"",""R044|results|0134""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17740	камни подходящие знаку зодиака водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0072""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17741	знак зодиака мужчина водолей женщина лев	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0073"",""R044|results|0144""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17742	как выглядит знак зодиака водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0074""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17743	цвет знака зодиака водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0075""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17744	совместимость знаков зодиака водолей девушка	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0076""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17745	знак зодиака после водолея	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0077""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17746	рождаются знаками зодиака водолей	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0078""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17747	совместимость знаков зодиака лев женщина водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0079"",""R044|results|0154""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17748	совместимость знаков зодиака мужчина лев женщина водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0080"",""R044|results|0156""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17749	совместимость знаков зодиака рак водолей мужчина	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0081"",""R045|results|0113""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17750	дева знак зодиака мужчина женщина водолей	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0082"",""R041|results|0140""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17751	водолей знак зодиака имена	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R040|results|0083""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17752	знак зодиака рак мужчина водолей женщина	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	2	"[""R040|results|0084"",""R045|results|0114""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17753	водолей знак зодиака мужчина в любви	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0085""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17754	козерог знак зодиака водолей мужчина	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	2	"[""R040|results|0086"",""R042|results|0084""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17755	какой знак зодиака подходит водолею мужчине	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R040|results|0087""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP17756	совместимость знаков зодиака рак водолей женщина	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXPLICIT_NON_PRODUCT_ASTROLOGY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	2	"[""R040|results|0088"",""R045|results|0118""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
