candidate_id,display_candidate,normalized_candidate,candidate_type,step07_reconciliation_status,step07_route,competitor_source_count,source_url_count,provenance_row_count,open_demand_question,preparation_state,state_reason,existing_evidence_scope_status,existing_evidence_ids,existing_evidence_locators,existing_evidence_answer,acquisition_group_id,proposed_seed_phrase,research_mode,operator_shape,operator_rationale,regions,devices,proposed_num_phrases,depth_rationale,incremental_information_gain,positive_outcome_meaning,zero_outcome_meaning,incomplete_outcome_meaning,validation_failure_meaning,provider_failure_meaning,outcome_unknown_meaning,provider_execution_released,notes
S07C000153,"""Счастливая подкова""","""Счастливая подкова""",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «""Счастливая подкова""» expose current Russia-wide Yandex demand vocabulary within the preserved «подкова» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0107,подкова на удачу,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «подкова» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 7 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=HORSESHOE; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000155,"""Удача Богов"", амулет на удачу и везение","""Удача Богов"", амулет на удачу и везение",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «""Удача Богов"", амулет на удачу и везение» expose current Russia-wide Yandex demand vocabulary within the preserved «амулеты и талисманы на удачу» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0137,(амулет|оберег|талисман) (на удачу|на счастье|на везение),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «амулеты и талисманы на удачу»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 29 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=LUCK_TALISMANS; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000156,Скандинавская руна Феу,Скандинавская руна Феу,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Скандинавская руна Феу» expose current Russia-wide Yandex demand vocabulary within the preserved «руна Феху / Феу» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_PRECISION_VALIDATION,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0229,Скандинавская руна Феу,PRECISION_VALIDATION,NARROW_LITERAL_PHRASE_NO_MORPHOLOGY_FIXATION,"The accepted prior scope is related but insufficient, so the literal qualified phrase narrows the evidence question while avoiding automatic quotes, brackets or morphology fixation.","[""225""]","[""DEVICE_ALL""]",1000,1000 is a bounded precision depth for the narrower qualified question; it avoids treating a broad 2000-row scrape as necessary while retaining substantial lower-frequency vocabulary.,The shared seed answers an unresolved bounded question for 1 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=RUNE_FEHU; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001259,Славянские символы,Славянские символы,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,2,2,4,"Does «Славянские символы» expose current Russia-wide Yandex demand vocabulary within the preserved «славянские символы» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0322,славянские символы,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «славянские символы» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 13 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SLAVIC_SYMBOLS_GENERIC; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001260,Славянские символы и значение традиционной славянской символики,Славянские символы и значение традиционной славянской символики,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянские символы и значение традиционной славянской символики» expose current Russia-wide Yandex demand vocabulary within the preserved «славянские символы» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0322,славянские символы,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «славянские символы» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 13 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SLAVIC_SYMBOLS_GENERIC; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001261,Славянские символы и их значения,Славянские символы и их значения,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянские символы и их значения» expose current Russia-wide Yandex demand vocabulary within the preserved «славянские символы» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0322,славянские символы,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «славянские символы» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 13 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SLAVIC_SYMBOLS_GENERIC; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001262,Славянские символы на основе звезды,Славянские символы на основе звезды,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянские символы на основе звезды» expose current Russia-wide Yandex demand vocabulary within the preserved «славянские символы» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0322,славянские символы,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «славянские символы» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 13 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SLAVIC_SYMBOLS_GENERIC; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001263,Славянские символы на основе квадрата или креста,Славянские символы на основе квадрата или креста,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянские символы на основе квадрата или креста» expose current Russia-wide Yandex demand vocabulary within the preserved «славянские символы» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0322,славянские символы,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «славянские символы» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 13 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SLAVIC_SYMBOLS_GENERIC; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001264,Славянские символы на основе фигуры человека,Славянские символы на основе фигуры человека,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянские символы на основе фигуры человека» expose current Russia-wide Yandex demand vocabulary within the preserved «славянские символы» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0322,славянские символы,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «славянские символы» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 13 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SLAVIC_SYMBOLS_GENERIC; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001266,Славянские четки бога Сварога Конегон,Славянские четки бога Сварога Конегон,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянские четки бога Сварога Конегон» expose current Russia-wide Yandex demand vocabulary within the preserved «Сварог» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_PRECISION_VALIDATION,"Durable prior evidence is related, but its broad/qualified boundary does not answer this narrower candidate question.",RELATED_BUT_INSUFFICIENT,STEP03:Q011:wordstat-4a932bdc-262a-4140-ab13-9694b20dd67a,STEP_03_WORDSTAT_RAW/MANUAL__059__wordstat-4a932bdc-262a-4140-ab13-9694b20dd67a.raw.txt,Related evidence informs seed design but cannot close the current qualified question.,S08Q0333,Славянские четки бога Сварога Конегон,PRECISION_VALIDATION,NARROW_LITERAL_PHRASE_NO_MORPHOLOGY_FIXATION,"The accepted prior scope is related but insufficient, so the literal qualified phrase narrows the evidence question while avoiding automatic quotes, brackets or morphology fixation.","[""225""]","[""DEVICE_ALL""]",1000,1000 is a bounded precision depth for the narrower qualified question; it avoids treating a broad 2000-row scrape as necessary while retaining substantial lower-frequency vocabulary.,The shared seed answers an unresolved bounded question for 1 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=SVAROG; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001268,Славянский Крес - оберег всесторонней защиты. Серебро,Славянский Крес - оберег всесторонней защиты. Серебро,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянский Крес - оберег всесторонней защиты. Серебро» expose current Russia-wide Yandex demand vocabulary within the preserved «Крес» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_PRECISION_VALIDATION,No durable collision-safe provider scope answers this candidate; a qualified diagnostic seed is required.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0122,Славянский Крес - оберег всесторонней защиты. Серебро,COLLISION_DIAGNOSTIC,QUALIFIED_LITERAL_COLLISION_DIAGNOSTIC_NO_MORPHOLOGY_FIXATION,The topic «Крес» has a documented spelling/referent collision risk; the qualifier preserves the intended symbol/product context without asserting spelling equivalence or fixing morphology.,"[""225""]","[""DEVICE_ALL""]",500,"500 is sufficient for the qualified collision diagnostic; the purpose is branch separation, not exhaustive broad discovery.",The shared seed answers an unresolved bounded question for 1 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=KRES; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001269,Славянский Ладинец оберег из золота и серебра купить,Славянский Ладинец оберег из золота и серебра купить,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянский Ладинец оберег из золота и серебра купить» expose current Russia-wide Yandex demand vocabulary within the preserved «Ладинец» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0129,(амулет|оберег|талисман|кулон|подвеска) Ладинец,DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Ладинец»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 3 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=LADINETS; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001270,"Славянский Оберег ""Лунница""","Славянский Оберег ""Лунница""",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянский Оберег ""Лунница""» expose current Russia-wide Yandex demand vocabulary within the preserved «Лунница» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0143,(амулет|оберег|талисман|кулон|подвеска) Лунница,DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Лунница»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 11 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=LUNNITSA; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C001271,"Славянский женский оберег ""Макошь"" из серебра","Славянский женский оберег ""Макошь"" из серебра",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Славянский женский оберег ""Макошь"" из серебра» expose current Russia-wide Yandex demand vocabulary within the preserved «Макошь» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",REUSE_EXISTING_EVIDENCE,The existing product-class-qualified seed materially covers this named product/symbol direction.,QUALIFIED_QUESTION_ANSWERED,STEP03:Q013:wordstat-e27f5e9b-7567-4ca8-bd8d-a8bc836ba4c7,STEP_03_WORDSTAT_RAW/MANUAL__061__wordstat-e27f5e9b-7567-4ca8-bd8d-a8bc836ba4c7.raw.txt,"The accepted qualified provider scope answers the candidate-level vocabulary question; material/form variants remain observations, not separate call requirements.",NONE,NONE,NONE,NONE,NONE_EXISTING_EVIDENCE_REUSED_OR_NO_NEW_INFORMATION_GAIN,[],[],0,NO_PROVIDER_ACQUISITION_REQUIRED,NO_NEW_PROVIDER_INFORMATION_GAIN_REQUIRED,NOT_APPLICABLE_NO_PROVIDER_SEED,NOT_APPLICABLE_NO_PROVIDER_SEED,NOT_APPLICABLE_NO_PROVIDER_SEED,NOT_APPLICABLE_NO_PROVIDER_SEED,NOT_APPLICABLE_NO_PROVIDER_SEED,NOT_APPLICABLE_NO_PROVIDER_SEED,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=MAKOSH; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
